node,cpu_energy_mj,lpm_energy_mj,radio_tx_energy_mj,radio_rx_energy_mj,node_time,total_sent,total_received,bytes_tx,bytes_rx,r2n_latency,lqi,rssi,server_sent,server_received,server_bytes_rx,n2r_latency,hops,rtt_latency,root_time_now,throughput1,throughput2
fd00::202:2:2:2,18,0,1,8,2622058,222,249,60,12,11235,100,-64,260,452,60,352,0,5687,2622410,11,30
fd00::202:2:2:2,18,0,1,8,2632589,223,250,60,12,11316,100,-64,261,454,60,41,0,5728,2632630,11,30
fd00::202:2:2:2,18,0,1,8,2643118,224,251,60,12,9294,100,-64,262,456,60,222,0,4787,2643340,11,30
fd00::202:2:2:2,18,0,2,8,2653650,225,252,60,12,9656,100,-64,263,458,60,50,0,4968,2653700,11,30
fd00::202:2:2:2,18,0,2,7,2664181,226,253,60,12,7355,100,-64,264,460,60,19,0,5637,2664200,11,30
fd00::202:2:2:2,18,0,1,8,2674713,227,254,60,12,12336,100,-64,265,462,60,57,0,6273,2674770,11,30
fd00::202:2:2:2,18,0,1,9,2685243,228,254,60,12,12336,100,-64,266,463,60,27,0,6273,2685270,12,31
fd00::202:2:2:2,18,0,1,8,2695774,229,255,60,12,16614,100,-64,267,465,60,66,0,8412,2695840,12,31
fd00::202:2:2:2,18,0,0,9,2706304,230,255,60,12,16614,100,-64,268,466,60,36,0,8412,2706340,13,32
fd00::202:2:2:2,18,0,1,8,2716836,231,256,60,12,32165,100,-64,269,468,60,74,0,16432,2716910,13,32
fd00::202:2:2:2,18,0,1,9,2727368,232,257,60,12,33364,100,-64,270,470,60,42,0,17102,2727410,13,32
fd00::202:2:2:2,18,0,1,8,2737899,233,258,60,12,34634,100,-64,271,472,60,11,0,17387,2737910,13,32
fd00::202:2:2:2,18,0,1,8,2748429,234,259,60,12,35135,100,-64,272,474,60,51,0,17882,2748480,13,32
fd00::202:2:2:2,18,0,1,8,2758960,235,261,60,12,25074,100,-64,273,477,60,90,0,12677,2759050,12,31
fd00::202:2:2:2,18,0,1,8,2769492,236,264,60,12,8164,100,-64,274,481,60,58,0,4257,2769550,10,29
fd00::202:2:2:2,18,0,1,8,2780022,237,265,60,12,2016,100,-64,276,483,60,98,0,1078,2780120,11,30
fd00::202:2:2:2,18,0,1,8,2790554,238,267,60,12,74,100,-64,277,486,60,206,0,212,2790760,10,29
fd00::202:2:2:2,18,0,0,8,2801085,239,268,60,12,14,100,-64,278,488,60,35,0,112,2801120,10,29
fd00::202:2:2:2,18,0,0,9,2811615,240,268,60,12,14,100,-64,279,489,60,75,0,112,2811690,11,30
fd00::202:2:2:2,18,0,1,8,2822147,241,270,60,12,1155,100,-64,280,492,60,323,0,787,2822470,10,29
fd00::202:2:2:2,18,0,1,8,2832680,242,271,60,12,44,100,-64,281,494,60,10,0,92,2832690,10,29
fd00::202:2:2:2,18,0,0,9,2843209,243,272,60,12,54,100,-64,282,496,60,51,0,482,2843260,10,29
fd00::202:2:2:2,18,0,0,9,2853740,244,273,60,12,1536,100,-64,283,498,60,20,0,1048,2853760,10,29
fd00::202:2:2:2,18,0,0,9,2864270,245,273,60,12,1536,100,-64,284,499,60,200,0,1048,2864470,11,30
fd00::202:2:2:2,18,0,1,8,2874800,246,275,60,12,84,100,-64,285,502,60,30,0,322,2874830,10,29
fd00::202:2:2:2,18,0,1,8,2885331,247,276,60,12,24,100,-64,286,504,60,69,0,432,2885400,10,29
fd00::202:2:2:2,18,0,0,8,2895862,248,277,60,12,34,100,-64,287,506,60,38,0,402,2895900,10,29
fd00::202:2:2:2,18,0,1,8,2906394,249,278,60,12,44,100,-64,288,508,60,76,0,757,2906470,10,29
fd00::202:2:2:2,18,0,0,9,2916924,250,279,60,12,194,100,-64,289,510,60,676,0,272,2917600,10,29
fd00::202:2:2:2,18,0,1,8,2927455,251,280,60,12,275,100,-64,290,512,60,15,0,207,2927470,10,29
fd00::202:2:2:2,18,0,1,8,2937987,252,281,60,12,5184,100,-64,291,514,60,683,0,4202,2938670,10,29
fd00::202:2:2:2,18,0,1,8,2948518,253,282,60,12,14,100,-64,292,516,60,22,0,182,2948540,10,29
fd00::202:2:2:2,18,0,1,8,2959049,254,283,60,12,24,100,-64,293,518,60,61,0,82,2959110,10,29
fd00::202:2:2:2,18,0,0,8,2969579,255,284,60,12,34,100,-64,294,520,60,31,0,192,2969610,10,29
fd00::202:2:2:2,18,0,1,8,2980112,256,286,60,12,54,100,-64,296,523,60,6298,0,412,2986410,10,29
fd00::202:2:2:2,18,0,1,8,2990643,257,287,60,12,134,100,-64,297,525,60,37,0,137,2990680,10,29
fd00::202:2:2:2,18,0,0,8,3001174,258,288,60,12,74,100,-64,298,527,60,6,0,352,3001180,10,29
fd00::202:2:2:2,18,0,0,8,3011705,259,289,60,12,14,100,-64,299,529,60,1795,0,147,3013500,10,29
fd00::202:2:2:2,18,0,1,8,3022235,260,290,60,12,24,100,-64,300,531,60,15,0,152,3022250,10,29
fd00::202:2:2:2,18,0,0,8,3032766,261,291,60,12,34,100,-64,301,533,60,824,0,87,3033590,10,29
fd00::202:2:2:2,18,0,1,8,3043297,262,292,60,12,44,100,-64,302,535,60,233,0,162,3043530,10,29
fd00::202:2:2:2,18,0,1,8,3053828,263,293,60,12,54,100,-64,303,537,60,62,0,412,3053890,10,29
fd00::202:2:2:2,18,0,0,8,3064359,264,294,60,12,64,100,-64,304,539,60,31,0,137,3064390,10,29
fd00::202:2:2:2,18,0,0,8,3074890,265,295,60,12,74,100,-64,305,541,60,70,0,422,3074960,10,29
fd00::202:2:2:2,18,0,1,8,3085421,266,296,60,12,14,100,-64,306,543,60,39,0,252,3085460,10,29
fd00::202:2:2:2,18,0,0,8,3095952,267,297,60,12,234,100,-64,307,545,60,8,0,537,3095960,10,29
fd00::202:2:2:2,18,0,1,8,3106483,268,298,60,12,34,100,-64,308,547,60,47,0,297,3106530,10,29
fd00::202:2:2:2,18,0,1,8,3117017,269,299,60,12,44,100,-64,309,549,60,13,0,92,3117030,10,29
fd00::202:2:2:2,18,0,1,7,3127545,270,300,60,12,54,100,-64,310,551,60,55,0,132,3127600,10,29
fd00::202:2:2:2,18,0,1,8,3138076,271,301,60,12,64,100,-64,311,553,60,24,0,767,3138100,10,29
fd00::202:2:2:2,18,0,0,8,3148610,272,302,60,12,74,100,-64,312,555,60,60,0,107,3148670,10,29
fd00::202:2:2:2,18,0,1,8,3159141,273,303,60,12,14,100,-64,313,557,60,29,0,357,3159170,10,29
fd00::202:2:2:2,18,0,1,8,3169668,274,304,60,12,24,100,-64,314,559,60,142,0,82,3169810,10,29
fd00::202:2:2:2,18,0,1,7,3180201,275,306,60,12,44,100,-64,316,562,60,3119,0,1632,3183320,10,29
fd00::202:2:2:2,18,0,1,7,3190732,276,307,60,12,54,100,-64,317,564,60,218,0,97,3190950,10,29
fd00::202:2:2:2,18,0,1,8,3201263,277,308,60,12,64,100,-64,318,566,60,47,0,172,3201310,10,29
fd00::202:2:2:2,18,0,1,8,3211794,278,309,60,12,74,100,-64,319,568,60,296,0,212,3212090,10,29
fd00::202:2:2:2,18,0,1,8,3222324,279,310,60,12,14,100,-64,320,570,60,126,0,77,3222450,10,29
fd00::202:2:2:2,18,0,0,8,3232855,280,311,60,12,164,100,-64,321,572,60,165,0,152,3233020,10,29
fd00::202:2:2:2,18,0,1,8,3243386,281,312,60,12,34,100,-64,322,574,60,64,0,297,3243450,10,29
fd00::202:2:2:2,18,0,0,8,3253917,282,313,60,12,44,100,-64,323,576,60,33,0,267,3253950,10,29
fd00::202:2:2:2,18,0,1,8,3264448,283,314,60,12,54,100,-64,324,578,60,72,0,97,3264520,10,29
fd00::202:2:2:2,18,0,1,8,3274978,284,315,60,12,64,100,-64,325,580,60,42,0,172,3275020,10,29
fd00::202:2:2:2,18,0,0,8,3285509,285,316,60,12,74,100,-64,326,582,60,11,0,632,3285520,10,29
fd00::202:2:2:2,18,0,1,8,3296040,286,317,60,12,14,100,-64,327,584,60,50,0,1967,3296090,10,29
fd00::202:2:2:2,18,0,0,8,3306571,287,318,60,12,304,100,-64,328,586,60,19,0,327,3306590,10,29
fd00::202:2:2:2,18,0,0,8,3317102,288,319,60,12,34,100,-64,329,588,60,58,0,157,3317160,10,29
fd00::202:2:2:2,18,0,0,8,3327633,289,320,60,12,44,100,-64,330,590,60,27,0,127,3327660,10,29
fd00::202:2:2:2,18,0,0,8,3338164,290,321,60,12,54,100,-64,331,592,60,66,0,377,3338230,10,29
fd00::202:2:2:2,18,0,0,8,3348695,291,322,60,12,64,100,-64,332,594,60,35,0,172,3348730,10,29
fd00::202:2:2:2,18,0,0,8,3359227,292,323,60,12,74,100,-64,333,596,60,73,0,107,3359300,10,29
fd00::202:2:2:2,18,0,1,7,3369757,293,324,60,12,14,100,-64,334,598,60,43,0,707,3369800,10,29
fd00::202:2:2:2,18,0,0,8,3380290,294,326,60,12,34,100,-64,336,601,60,10,0,87,3380300,10,29
fd00::202:2:2:2,18,0,0,8,3390821,295,327,60,12,44,100,-64,337,603,60,49,0,232,3390870,10,29
fd00::202:2:2:2,18,0,0,8,3401352,296,328,60,12,54,100,-64,338,605,60,18,0,167,3401370,10,29
fd00::202:2:2:2,18,0,1,8,3411882,297,329,60,12,64,100,-64,339,607,60,198,0,627,3412080,10,29
fd00::202:2:2:2,18,0,0,8,3422414,298,330,60,12,74,100,-64,340,609,60,26,0,492,3422440,10,29
fd00::202:2:2:2,18,0,1,8,3432947,299,331,60,12,14,100,-64,341,611,60,63,0,112,3433010,10,29
fd00::202:2:2:2,18,0,0,8,3443475,300,332,60,12,24,100,-64,342,613,60,35,0,117,3443510,10,29
fd00::202:2:2:2,18,0,0,8,3454008,301,333,60,12,34,100,-64,343,615,60,72,0,87,3454080,10,29
fd00::202:2:2:2,18,0,0,8,3464538,302,334,60,12,44,100,-64,344,617,60,42,0,2087,3464580,10,29
fd00::202:2:2:2,18,0,0,8,3475071,303,335,60,12,54,100,-64,345,619,60,9,0,132,3475080,10,29
fd00::202:2:2:2,18,0,0,8,3485599,304,336,60,12,764,100,-64,346,621,60,51,0,522,3485650,10,29
fd00::202:2:2:2,18,0,0,8,3496130,305,337,60,12,74,100,-64,347,623,60,20,0,107,3496150,10,29
fd00::202:2:2:2,18,0,0,8,3506662,306,338,60,12,14,100,-64,348,625,60,58,0,217,3506720,10,29
fd00::202:2:2:2,18,0,0,8,3517195,307,339,60,12,24,100,-64,349,627,60,25,0,152,3517220,10,29
fd00::202:2:2:2,18,0,0,8,3527726,308,340,60,12,594,100,-64,350,629,60,64,0,472,3527790,10,29
fd00::202:2:2:2,18,0,0,8,3538254,309,341,60,12,44,100,-64,351,631,60,36,0,162,3538290,10,29
fd00::202:2:2:2,18,0,0,8,3548785,310,342,60,12,54,100,-64,352,633,60,75,0,97,3548860,10,29
fd00::202:2:2:2,18,0,0,8,3559319,311,343,60,12,64,100,-64,353,635,60,41,0,522,3559360,10,29
fd00::202:2:2:2,18,0,1,8,3569850,312,344,60,12,74,100,-64,354,637,60,10,0,842,3569860,10,29
fd00::202:2:2:2,18,0,0,8,3580379,313,346,60,12,24,100,-64,356,640,60,1661,0,852,3582040,10,29
fd00::202:2:2:2,18,0,1,7,3590910,314,347,60,12,34,100,-64,357,642,60,20,0,87,3590930,10,29
fd00::203:3:3:3,240,0,0,2136,133934,1,0,60,0,0,0,0,0,1,60,116,1,0,134050,0,0
fd00::203:3:3:3,18,0,0,8,144199,2,1,60,12,924,100,-79,1,3,60,141,1,532,144340,0,0
fd00::203:3:3:3,18,0,0,8,154462,3,2,60,12,1004,100,-79,2,5,60,98,1,572,154560,0,0
fd00::203:3:3:3,18,0,0,8,164726,4,3,60,12,664,100,-79,3,7,60,124,1,542,164850,0,0
fd00::203:3:3:3,18,0,0,8,174990,5,4,60,12,954,100,-79,4,9,60,80,1,547,175070,0,0
fd00::203:3:3:3,18,0,0,8,185254,6,5,60,12,894,100,-79,5,11,60,106,1,972,185360,0,0
fd00::203:3:3:3,18,0,0,8,195518,7,6,60,12,1324,100,-79,6,13,60,132,1,732,195650,0,0
fd00::203:3:3:3,18,0,0,8,205782,8,7,60,12,1474,100,-79,7,15,60,88,1,807,205870,0,0
fd00::203:3:3:3,18,0,0,8,216048,9,8,60,12,924,100,-79,8,17,60,112,1,1092,216160,0,0
fd00::203:3:3:3,18,0,0,8,226310,10,9,60,12,2404,100,-79,9,19,60,140,1,1307,226450,0,0
fd00::203:3:3:3,18,0,0,8,236573,11,10,60,12,1504,100,-79,10,21,60,97,1,1452,236670,0,0
fd00::203:3:3:3,18,0,0,8,246838,12,11,60,12,814,100,-79,11,23,60,682,1,2157,247520,0,0
fd00::203:3:3:3,18,0,0,8,257101,13,12,60,12,614,100,-79,12,25,60,79,1,377,257180,0,0
fd00::203:3:3:3,18,0,0,8,267368,14,13,60,12,2724,100,-79,13,27,60,102,1,1432,267470,0,0
fd00::203:3:3:3,18,0,1,8,277630,15,14,60,12,634,100,-79,14,29,60,130,1,1122,277760,0,0
fd00::203:3:3:3,18,0,0,8,287893,16,15,60,12,2744,100,-79,15,31,60,87,1,1442,287980,0,0
fd00::203:3:3:3,18,0,1,8,298158,17,16,60,12,3524,100,-79,16,33,60,112,1,2042,298270,0,0
fd00::203:3:3:3,18,0,1,7,308421,18,17,60,12,1015,100,-79,17,35,60,1329,1,1207,309750,0,0
fd00::203:3:3:3,18,0,1,7,318684,19,18,60,12,814,100,-79,18,37,60,96,1,792,318780,0,0
fd00::203:3:3:3,18,0,1,8,328948,20,19,60,12,2224,100,-79,19,39,60,472,1,1182,329420,0,0
fd00::203:3:3:3,18,0,1,7,339212,21,20,60,12,694,100,-79,21,41,60,7778,1,1012,346990,1,1
fd00::203:3:3:3,18,0,1,7,349476,22,21,60,12,914,100,-79,21,43,60,104,1,3677,349580,0,0
fd00::203:3:3:3,18,0,1,8,359742,23,22,60,12,993,100,-79,23,45,60,4048,1,1756,363790,1,1
fd00::203:3:3:3,18,0,1,7,370004,24,23,60,12,375,100,-79,24,47,60,716,1,1937,370720,1,1
fd00::203:3:3:3,18,0,1,8,380268,25,24,60,12,1434,100,-79,25,49,60,952,1,787,381220,1,1
fd00::203:3:3:3,18,0,1,8,390532,26,25,60,12,1514,100,-79,26,51,60,628,1,827,391160,1,1
fd00::203:3:3:3,18,0,1,8,400796,27,26,60,12,684,100,-79,27,53,60,94,1,1007,400890,1,1
fd00::203:3:3:3,18,0,1,8,411062,28,28,60,12,984,100,-79,28,56,60,1868,1,1437,412930,0,0
fd00::203:3:3:3,18,0,1,8,421328,29,29,60,12,647,100,-79,29,58,60,1962,1,393,423290,0,0
fd00::203:3:3:3,18,0,1,8,431589,30,30,60,12,584,100,-79,30,60,60,801,1,1027,432390,0,0
fd00::203:3:3:3,18,0,1,8,441854,31,31,60,12,1224,100,-79,31,62,60,126,1,752,441980,0,0
fd00::203:3:3:3,18,0,1,8,452116,32,31,60,12,1224,100,-79,32,63,60,84,1,752,452200,1,1
fd00::203:3:3:3,18,0,1,8,462384,33,33,60,12,544,100,-79,33,66,60,5706,1,3807,468090,0,0
fd00::203:3:3:3,18,0,1,8,472645,34,34,60,12,834,100,-79,34,68,60,2445,1,1957,475090,0,0
fd00::203:3:3:3,18,0,1,7,482909,35,35,60,12,2244,100,-79,35,70,60,231,1,1192,483140,0,0
fd00::203:3:3:3,18,0,1,8,493172,36,36,60,12,644,100,-79,36,72,60,118,1,392,493290,0,0
fd00::203:3:3:3,18,0,1,8,503438,37,37,60,12,794,100,-79,37,74,60,2312,1,467,505750,0,0
fd00::203:3:3:3,18,0,1,8,513702,38,38,60,12,664,100,-79,38,76,60,238,1,402,513940,0,0
fd00::203:3:3:3,18,0,1,8,523966,39,39,60,12,1794,100,-79,39,78,60,1944,1,1002,525910,0,0
fd00::203:3:3:3,18,0,1,8,534232,40,40,60,12,1174,100,-79,40,80,60,1478,1,657,535710,0,0
fd00::203:3:3:3,18,0,1,7,544493,41,41,60,12,2234,100,-79,41,82,60,107,1,1187,544600,0,0
fd00::203:3:3:3,18,0,1,8,554758,42,42,60,12,914,100,-79,42,84,60,2022,1,562,556780,0,0
fd00::203:3:3:3,18,0,1,7,565021,43,43,60,12,714,100,-79,43,86,60,89,1,952,565110,0,0
fd00::203:3:3:3,18,0,0,8,575284,44,44,60,12,864,100,-79,44,88,60,256,1,642,575540,0,0
fd00::203:3:3:3,18,0,1,8,585550,45,45,60,12,3044,100,-79,45,90,60,210,1,1662,585760,0,0
fd00::203:3:3:3,18,0,1,7,595814,46,46,60,12,5576,100,-79,47,92,60,5066,1,2858,600880,1,1
fd00::203:3:3:3,18,0,1,8,606076,47,46,60,12,5576,100,-79,47,93,60,124,1,2858,606200,1,1
fd00::203:3:3:3,18,0,1,7,616340,48,47,60,12,4054,100,-79,48,95,60,1480,1,3532,617820,1,1
fd00::203:3:3:3,18,0,1,8,626606,49,47,60,12,4054,100,-79,49,96,60,2694,1,3532,629300,2,2
fd00::203:3:3:3,18,0,2,7,636868,50,49,60,12,5126,100,-79,50,99,60,1952,1,3893,638820,1,1
fd00::203:3:3:3,18,0,1,7,647133,51,50,60,12,5694,100,-79,52,101,60,3447,1,4107,650580,2,2
fd00::203:3:3:3,18,0,1,7,657398,52,51,60,12,3814,100,-79,52,103,60,882,1,3272,658280,1,1
fd00::203:3:3:3,18,0,1,8,667662,53,52,60,12,5293,100,-79,53,105,60,1048,1,2716,668710,1,1
fd00::203:3:3:3,18,0,1,7,677924,54,53,60,12,1034,100,-79,54,107,60,96,1,832,678020,1,1
fd00::203:3:3:3,18,0,1,8,688188,55,54,60,12,1184,100,-79,56,109,60,7332,1,872,695520,2,2
fd00::203:3:3:3,18,0,1,8,698452,56,55,60,12,634,100,-79,57,111,60,10298,1,3012,708750,2,2
fd00::203:3:3:3,18,0,1,8,708716,57,56,60,12,855,100,-79,58,113,60,8014,1,4872,716730,2,2
fd00::203:3:3:3,18,0,2,7,718980,58,57,60,12,935,100,-79,59,115,60,1670,1,3407,720650,2,2
fd00::203:3:3:3,18,0,1,8,729244,59,58,60,12,1154,100,-79,59,117,60,86,1,682,729330,1,1
fd00::203:3:3:3,18,0,1,8,739508,60,59,60,12,1027,100,-79,60,119,60,112,1,583,739620,1,1
fd00::203:3:3:3,18,0,1,8,749772,61,60,60,12,894,100,-79,61,121,60,138,1,657,749910,1,1
fd00::203:3:3:3,18,0,0,8,760036,62,61,60,12,1534,100,-79,63,123,60,5204,1,837,765240,2,2
fd00::203:3:3:3,18,0,1,7,770300,63,62,60,12,1964,100,-79,64,125,60,610,1,3082,770910,2,2
fd00::203:3:3:3,18,0,1,8,780564,64,63,60,12,1207,100,-79,65,127,60,636,1,708,781200,2,2
fd00::203:3:3:3,18,0,1,8,790828,65,64,60,12,2054,100,-79,66,129,60,1292,1,1097,792120,2,2
fd00::203:3:3:3,18,0,1,7,801094,66,66,60,12,954,100,-79,67,132,60,476,1,582,801570,1,1
fd00::203:3:3:3,18,0,1,7,811356,67,66,60,12,954,100,-79,68,133,60,5124,1,582,816480,2,2
fd00::203:3:3:3,18,0,1,8,821622,68,68,60,12,1047,100,-79,69,136,60,4588,1,2658,826210,1,1
fd00::203:3:3:3,18,0,1,7,831885,69,69,60,12,844,100,-79,70,138,60,4685,1,3117,836570,1,1
fd00::203:3:3:3,18,0,2,7,842148,70,70,60,12,924,100,-79,71,140,60,792,1,1092,842940,1,1
fd00::203:3:3:3,18,0,0,8,852413,71,70,60,12,924,100,-79,72,141,60,117,1,1092,852530,2,2
fd00::203:3:3:3,18,0,0,9,862679,72,70,60,12,924,100,-79,73,142,60,491,1,1092,863170,3,3
fd00::203:3:3:3,18,0,0,8,872941,73,71,60,12,14796,100,-79,74,144,60,1009,1,7468,873950,3,3
fd00::203:3:3:3,18,0,0,9,883205,74,71,60,12,14796,100,-79,75,145,60,335,1,7468,883540,4,4
fd00::203:3:3:3,18,0,0,8,893470,75,73,60,12,22934,100,-79,76,148,60,4070,1,13497,897540,3,3
fd00::203:3:3:3,18,0,0,8,903733,76,74,60,12,19094,100,-79,77,150,60,107,1,9722,903840,3,3
fd00::203:3:3:3,18,0,0,8,913998,77,75,60,12,16794,100,-79,78,152,60,4612,1,10007,918610,3,3
fd00::203:3:3:3,18,0,0,8,924262,78,76,60,12,15054,100,-79,79,154,60,298,1,9627,924560,3,3
fd00::203:3:3:3,18,0,0,8,934526,79,78,60,12,9824,100,-79,80,157,60,114,1,4982,934640,2,2
fd00::203:3:3:3,18,0,0,8,944790,80,80,60,12,605,100,-79,81,160,60,1540,1,2192,946330,1,1
fd00::203:3:3:3,18,0,0,8,955054,81,81,60,12,2084,100,-79,82,162,60,96,1,1217,955150,1,1
fd00::203:3:3:3,18,0,1,8,965318,82,82,60,12,3495,100,-79,83,164,60,262,1,1817,965580,1,1
fd00::203:3:3:3,18,0,0,9,975581,83,82,60,12,3495,100,-79,84,165,60,499,1,1817,976080,2,2
fd00::203:3:3:3,18,0,1,8,985845,84,83,60,12,7844,100,-79,85,167,60,2975,1,5182,988820,2,2
fd00::203:3:3:3,18,0,1,8,996108,85,84,60,12,15066,100,-79,87,169,60,6642,1,11138,1002750,3,3
fd00::203:3:3:3,18,0,1,8,1006372,86,84,60,12,15066,100,-79,88,170,60,6318,1,11138,1012690,4,4
fd00::203:3:3:3,18,0,1,8,1016637,87,86,60,12,13126,100,-79,89,173,60,9073,1,12618,1025710,3,3
fd00::203:3:3:3,18,0,2,7,1026900,88,87,60,12,11806,100,-79,89,174,60,350,1,12618,1027250,2,3
fd00::203:3:3:3,18,0,1,7,1037166,89,88,60,12,14126,100,-79,92,177,60,15494,1,13813,1052660,4,4
fd00::203:3:3:3,18,0,2,7,1047430,90,89,60,12,17216,100,-79,92,179,60,11390,1,14103,1058820,3,3
fd00::203:3:3:3,18,0,2,6,1057693,91,89,60,12,17216,100,-79,93,180,60,2737,1,14103,1060430,4,4
fd00::203:3:3:3,18,0,1,8,1067957,92,90,60,12,23384,100,-79,94,182,60,3393,1,12252,1071350,4,4
fd00::203:3:3:3,18,0,1,8,1078221,93,91,60,12,24234,100,-79,95,184,60,3489,1,12257,1081710,4,4
fd00::203:3:3:3,18,0,0,8,1088485,94,92,60,12,27254,100,-79,95,186,60,505,1,13697,1088990,3,3
fd00::203:3:3:3,18,0,1,8,1098748,95,93,60,12,23625,100,-79,96,188,60,392,1,12372,1099140,3,3
fd00::203:3:3:3,18,0,1,8,1109013,96,94,60,12,23706,100,-79,97,190,60,907,1,12203,1109920,3,3
fd00::203:3:3:3,18,0,0,8,1119278,97,96,60,12,17285,100,-79,99,193,60,1212,1,9097,1120490,3,3
fd00::203:3:3:3,18,0,1,8,1129540,98,97,60,12,15967,100,-79,100,195,60,1310,1,8158,1130850,3,3
fd00::203:3:3:3,18,0,1,8,1139806,99,98,60,12,17094,100,-79,101,197,60,774,1,8687,1140580,3,3
fd00::203:3:3:3,18,0,1,8,1150069,100,99,60,12,13955,100,-79,102,199,60,2761,1,7712,1152830,3,3
fd00::203:3:3:3,18,0,2,7,1160334,101,101,60,12,5365,100,-79,103,202,60,7336,1,3732,1167670,2,2
fd00::203:3:3:3,36,0,4,15,1180862,102,103,60,12,3004,100,-79,105,205,60,4868,1,1572,1185730,2,2
fd00::203:3:3:3,18,0,1,7,1191125,103,104,60,12,3854,100,-79,106,207,60,5945,1,2942,1197070,2,2
fd00::203:3:3:3,18,0,2,7,1201389,104,105,60,12,6314,100,-79,108,209,60,10381,1,10682,1211770,3,3
fd00::203:3:3:3,18,0,2,7,1211653,105,106,60,12,4154,100,-79,108,211,60,7957,1,9357,1219610,2,2
fd00::203:3:3:3,18,0,2,7,1221918,106,107,60,12,4724,100,-79,110,213,60,11832,1,5582,1233750,3,3
fd00::203:3:3:3,1755,0,252,711,2196998,107,191,60,12,8076,100,-79,206,221,60,162,1,6698,2197160,15,92
fd00::203:3:3:3,18,0,0,8,2207261,108,193,60,12,4316,100,-79,207,224,60,679,1,2648,2207940,14,91
fd00::203:3:3:3,18,0,0,8,2217525,109,194,60,12,4884,100,-79,209,226,60,8195,1,2687,2225720,15,92
fd00::203:3:3:3,18,0,1,8,2227788,110,195,60,12,1044,100,-79,209,228,60,1362,1,4407,2229150,14,91
fd00::203:3:3:3,18,0,0,8,2238053,111,196,60,12,2174,100,-79,210,230,60,197,1,1157,2238250,14,91
fd00::203:3:3:3,18,0,0,8,2248317,112,197,60,12,854,100,-79,211,232,60,83,1,602,2248400,14,91
fd00::203:3:3:3,18,0,0,8,2258584,113,197,60,12,854,100,-79,212,233,60,316,1,602,2258900,15,92
fd00::203:3:3:3,18,0,0,8,2268848,114,197,60,12,854,100,-79,214,234,60,2372,1,602,2271220,17,94
fd00::203:3:3:3,18,0,0,8,2279109,115,199,60,12,6134,100,-79,214,237,60,231,1,3382,2279340,15,92
fd00::203:3:3:3,18,0,0,8,2289373,116,200,60,12,1034,100,-79,215,239,60,117,1,657,2289490,15,92
fd00::203:3:3:3,18,0,0,8,2299638,117,201,60,12,1674,100,-79,217,241,60,1752,1,1082,2301390,16,93
fd00::203:3:3:3,18,0,0,7,2309904,118,202,60,12,5254,100,-79,218,242,60,5836,1,1082,2315740,16,94
fd00::203:3:3:3,18,0,0,8,2320165,119,203,60,12,7994,100,-79,219,244,60,405,1,4207,2320570,16,94
fd00::203:3:3:3,18,0,0,8,2330429,120,204,60,12,1704,100,-79,220,246,60,81,1,957,2330510,16,94
fd00::203:3:3:3,18,0,1,7,2340693,121,205,60,12,2274,100,-79,221,248,60,807,1,1242,2341500,16,94
fd00::203:3:3:3,18,0,0,8,2350960,122,206,60,12,1234,100,-79,222,250,60,4610,1,827,2355570,16,94
fd00::203:3:3:3,18,0,0,8,2361222,123,207,60,12,7404,100,-79,223,252,60,88,1,4577,2361310,16,94
fd00::203:3:3:3,18,0,0,8,2371486,124,209,60,12,1264,100,-79,224,255,60,3194,1,2312,2374680,15,93
fd00::203:3:3:3,18,0,0,8,2381749,125,209,60,12,1264,100,-79,225,256,60,141,1,2312,2381890,16,94
fd00::203:3:3:3,18,0,0,8,2392013,126,210,60,12,5544,100,-79,226,258,60,97,1,2947,2392110,16,94
fd00::203:3:3:3,18,0,0,8,2402277,127,211,60,12,5974,100,-79,227,260,60,473,1,3057,2402750,16,94
fd00::203:3:3:3,18,0,0,8,2412541,128,213,60,12,1794,100,-79,228,263,60,499,1,1037,2413040,15,93
fd00::203:3:3:3,18,0,0,8,2422806,129,214,60,12,1034,100,-79,229,265,60,1994,1,2092,2424800,15,93
fd00::203:3:3:3,18,0,0,8,2433069,130,215,60,12,764,100,-79,230,267,60,1951,1,662,2435020,15,93
fd00::203:3:3:3,18,0,0,8,2443332,131,215,60,12,764,100,-79,231,268,60,228,1,662,2443560,16,94
fd00::203:3:3:3,18,0,0,8,2453597,132,216,60,12,6304,100,-79,232,270,60,1443,1,3222,2455040,16,94
fd00::203:3:3:3,18,0,1,8,2463862,133,218,60,12,3384,100,-79,233,273,60,908,1,2357,2464770,15,93
fd00::203:3:3:3,18,0,0,8,2474126,134,219,60,12,1995,100,-79,234,275,60,444,1,1137,2474570,15,93
fd00::203:3:3:3,18,0,1,8,2484389,135,220,60,12,2076,100,-79,235,277,60,1591,1,1703,2485980,15,93
fd00::203:3:3:3,18,0,0,8,2494654,136,221,60,12,754,100,-79,236,279,60,3156,1,447,2497810,15,93
fd00::203:3:3:3,18,0,1,8,2504916,137,222,60,12,764,100,-79,237,281,60,1504,1,487,2506420,15,93
fd00::203:3:3:3,18,0,0,8,2515180,138,223,60,12,984,100,-79,238,283,60,4260,1,1752,2519440,15,93
fd00::203:3:3:3,18,0,1,8,2525444,139,224,60,12,3024,100,-79,239,285,60,86,1,2457,2525530,15,93
