node,cpu_mj,total_mj,latency_ms,volume_B,response_ms,throughput_bps,root_time_now
fd00::202:2:2:2,18,26,74,10956,1684,399,1602020
fd00::202:2:2:2,18,26,14,11028,1274,452,1611330
fd00::202:2:2:2,18,26,24,11100,1354,425,1621620
fd00::202:2:2:2,18,26,34,11172,804,716,1632190
fd00::202:2:2:2,18,26,44,11244,1164,494,1642690
fd00::202:2:2:2,18,26,54,11316,754,763,1653260
fd00::202:2:2:2,18,26,64,11388,4264,135,1664460
fd00::202:2:2:2,18,26,74,11460,914,630,1674330
fd00::202:2:2:2,18,26,14,11532,644,894,1684830
fd00::202:2:2:2,18,26,24,11604,1284,448,1695400
fd00::202:2:2:2,18,26,34,11676,594,969,1705900
fd00::202:2:2:2,18,26,324,11748,1724,334,1716400
fd00::202:2:2:2,18,26,54,11820,964,597,1726970
fd00::202:2:2:2,18,26,64,11892,764,753,1737470
fd00::202:2:2:2,18,26,74,11964,914,630,1748040
fd00::202:2:2:2,18,26,154,12036,1134,507,1758540
fd00::202:2:2:2,18,26,23,12108,653,882,1769110
fd00::202:2:2:2,18,26,34,12180,594,969,1779610
fd00::202:2:2:2,18,26,54,12264,684,982,1790740
fd00::202:2:2:2,18,26,64,12336,624,923,1801030
fd00::202:2:2:2,18,26,354,12408,1194,482,1811250
fd00::202:2:2:2,18,25,15,12480,855,673,1821960
fd00::202:2:2:2,18,26,24,12552,864,666,1832250
fd00::202:2:2:2,18,26,34,12624,1784,322,1842820
fd00::202:2:2:2,18,26,44,12696,2494,230,1853320
fd00::202:2:2:2,18,26,53,12768,893,645,1863890
fd00::202:2:2:2,18,26,64,12840,694,829,1874390
fd00::202:2:2:2,18,26,74,12912,1544,373,1885100
fd00::202:2:2:2,18,26,14,12984,2954,194,1895460
fd00::202:2:2:2,18,26,233,13056,2053,280,1906100
fd00::202:2:2:2,18,26,34,13128,594,969,1916530
fd00::202:2:2:2,18,26,43,13200,1933,297,1927030
fd00::202:2:2:2,18,26,54,13272,264,2181,1937600
fd00::202:2:2:2,18,26,64,13344,1184,486,1948100
fd00::202:2:2:2,18,26,74,13416,1614,356,1958670
fd00::202:2:2:2,18,26,14,13488,644,894,1969170
fd00::202:2:2:2,18,26,24,13560,1074,536,1979740
fd00::202:2:2:2,18,26,44,13644,674,997,1990730
fd00::202:2:2:2,18,26,54,13716,2784,206,2002840
fd00::202:2:2:2,18,26,64,13788,1464,393,2011590
fd00::202:2:2:2,18,26,74,13860,704,818,2021810
fd00::202:2:2:2,18,26,14,13932,1694,340,2032380
fd00::202:2:2:2,18,26,24,14004,864,666,2042880
fd00::202:2:2:2,18,26,34,14076,594,969,2053450
fd00::202:2:2:2,18,26,44,14148,534,1078,2063950
fd00::202:2:2:2,18,26,54,14220,1524,377,2074520
fd00::202:2:2:2,18,26,64,14292,1394,413,2085020
fd00::202:2:2:2,18,26,354,14364,634,908,2095520
fd00::202:2:2:2,18,26,14,14436,784,734,2106090
fd00::202:2:2:2,18,26,24,14508,1354,425,2116590
fd00::202:2:2:2,18,26,34,14580,1014,568,2127160
fd00::202:2:2:2,18,26,44,14652,604,953,2137660
fd00::202:2:2:2,18,26,54,14724,684,842,2148230
fd00::202:2:2:2,18,26,64,14796,1534,375,2158730
fd00::202:2:2:2,18,26,74,14868,704,818,2169300
fd00::202:2:2:2,18,26,14,14940,854,674,2179800
fd00::202:2:2:2,18,26,34,15024,1574,426,2191630
fd00::202:2:2:2,18,26,44,15096,674,854,2200870
fd00::202:2:2:2,18,26,54,15168,684,842,2211580
fd00::202:2:2:2,18,26,64,15240,2024,284,2222080
fd00::202:2:2:2,18,26,74,15312,774,744,2232440
fd00::202:2:2:2,18,26,14,15384,2534,227,2243010
fd00::202:2:2:2,18,26,234,15456,864,666,2253790
fd00::202:2:2:2,18,26,33,15528,1433,401,2264010
fd00::202:2:2:2,18,26,44,15600,3264,176,2274580
fd00::202:2:2:2,18,26,54,15672,3694,155,2285080
fd00::202:2:2:2,18,26,64,15744,764,753,2295650
fd00::202:2:2:2,18,26,74,15816,1894,304,2306150
fd00::202:2:2:2,18,26,227,15888,2817,204,2316720
fd00::202:2:2:2,18,26,24,15960,1284,448,2327220
fd00::202:2:2:2,18,26,34,16032,664,867,2337790
fd00::202:2:2:2,18,26,44,16104,1514,380,2348290
fd00::202:2:2:2,18,26,54,16176,1384,416,2358790
fd00::202:2:2:2,18,26,64,16248,1674,344,2369360
fd00::202:2:2:2,18,26,74,16320,1054,546,2379860
fd00::202:2:2:2,18,26,24,16404,2264,296,2392320
fd00::202:2:2:2,18,26,34,16476,944,610,2401000
fd00::202:2:2:2,18,26,44,16548,814,707,2411500
fd00::202:2:2:2,18,26,54,16620,1314,438,2422000
fd00::202:2:2:2,18,26,64,16692,1464,393,2432570
fd00::202:2:2:2,18,26,74,16764,2734,210,2443070
fd00::202:2:2:2,18,26,14,16836,1204,478,2453570
fd00::202:2:2:2,18,26,24,16908,1074,536,2464140
fd00::202:2:2:2,18,26,174,16980,1364,422,2474640
fd00::202:2:2:2,18,26,44,17052,604,953,2485210
fd00::202:2:2:2,18,26,54,17124,1664,346,2495710
fd00::202:2:2:2,18,26,64,17196,1184,486,2506280
fd00::202:2:2:2,18,26,74,17268,1894,304,2516780
fd00::202:2:2:2,18,26,14,17340,364,1582,2527350
fd00::202:2:2:2,18,26,24,17412,1074,536,2537850
fd00::202:2:2:2,18,26,34,17484,1084,531,2548350
fd00::202:2:2:2,18,26,44,17556,1864,309,2558920
fd00::202:2:2:2,18,26,54,17628,614,938,2569420
fd00::202:2:2:2,18,26,134,17700,1674,344,2579995
fd00::202:2:2:2,18,25,14,17784,1204,558,2591540
fd00::202:2:2:2,18,25,24,17856,1004,573,2601130
fd00::202:2:2:2,18,26,34,17928,664,867,2611560
fd00::202:2:2:2,18,26,44,18000,2844,202,2622970
fd00::202:2:2:2,18,26,54,18072,614,938,2632630
fd00::202:2:2:2,18,26,64,18144,1534,375,2643130
fd00::202:2:2:2,18,26,74,18216,634,908,2653700
fd00::202:2:2:2,18,26,14,18288,714,806,2664200
fd00::202:2:2:2,18,26,24,18360,794,725,2674770
fd00::202:2:2:2,18,26,34,18432,1434,401,2685270
fd00::202:2:2:2,18,26,44,18504,464,1241,2695840
fd00::202:2:2:2,18,26,56,18576,686,839,2706340
fd00::202:2:2:2,18,26,64,18648,1184,486,2716910
fd00::202:2:2:2,18,26,74,18720,1264,455,2727410
fd00::202:2:2:2,18,26,14,18792,854,674,2737910
fd00::202:2:2:2,18,26,24,18864,3384,170,2748480
fd00::202:2:2:2,18,26,34,18936,664,867,2758980
fd00::202:2:2:2,18,26,44,19008,1304,441,2769550
fd00::202:2:2:2,18,26,54,19080,894,644,2780540
fd00::202:2:2:2,18,26,74,19164,354,1898,2792230
fd00::202:2:2:2,18,26,14,19236,2184,263,2802310
fd00::202:2:2:2,18,26,24,19308,654,880,2811690
fd00::202:2:2:2,18,26,34,19380,1504,382,2822190
fd00::202:2:2:2,18,26,44,19452,534,1078,2832690
fd00::202:2:2:2,18,26,54,19524,824,699,2843260
fd00::202:2:2:2,18,26,64,19596,974,591,2853760
fd00::202:2:2:2,18,26,74,19668,1894,304,2864330
fd00::202:2:2:2,18,26,14,19740,574,1003,2874830
fd00::202:2:2:2,18,26,24,19812,1004,573,2885540
fd00::202:2:2:2,18,26,33,19884,313,1840,2895900
fd00::202:2:2:2,18,26,44,19956,954,603,2906470
fd00::202:2:2:2,18,26,54,20028,2294,251,2916970
fd00::202:2:2:2,18,26,64,20100,974,591,2927470
fd00::202:2:2:2,18,26,75,20172,845,681,2938040
fd00::202:2:2:2,18,26,14,20244,1414,407,2948540
fd00::202:2:2:2,18,26,24,20316,934,616,2959110
fd00::202:2:2:2,18,26,34,20388,1854,310,2969610
fd00::202:2:2:2,18,26,54,20472,614,1094,2980670
fd00::202:2:2:2,18,26,64,20544,904,637,2991030
fd00::202:2:2:2,18,26,73,20616,913,630,3001460
fd00::202:2:2:2,18,26,14,20688,854,674,3011750
fd00::202:2:2:2,18,26,24,20760,1354,425,3022250
fd00::202:2:2:2,18,26,34,20832,1224,470,3032820
fd00::202:2:2:2,18,26,44,20904,2214,260,3043320
fd00::202:2:2:2,18,26,54,20976,894,644,3053890
fd00::202:2:2:2,18,26,64,21048,1254,459,3064390
fd00::202:2:2:2,18,26,74,21120,2734,210,3075100
fd00::202:2:2:2,18,26,14,21192,924,623,3085460
fd00::202:2:2:2,18,26,24,21264,1424,404,3095960
fd00::202:2:2:2,18,26,34,21336,2974,193,3106530
fd00::202:2:2:2,18,26,44,21408,464,1241,3117030
fd00::202:2:2:2,18,26,54,21480,2924,196,3127600
fd00::202:2:2:2,18,26,64,21552,1184,486,3138100
fd00::202:2:2:2,18,26,74,21624,1544,373,3148670
fd00::202:2:2:2,18,26,14,21696,3094,186,3159170
fd00::202:2:2:2,18,26,24,21768,934,616,3169740
fd00::202:2:2:2,18,26,44,21852,324,2074,3180940
fd00::202:2:2:2,18,26,54,21924,894,644,3191230
fd00::202:2:2:2,18,26,64,21996,1184,486,3201380
fd00::202:2:2:2,18,26,74,22068,1894,304,3212020
fd00::202:2:2:2,18,26,14,22140,1204,478,3222380
fd00::202:2:2:2,18,26,24,22212,2334,246,3232880
fd00::202:2:2:2,18,26,34,22284,734,784,3243450
fd00::202:2:2:2,18,26,44,22356,884,651,3253950
fd00::202:2:2:2,18,26,54,22428,1734,332,3265150
fd00::202:2:2:2,18,26,64,22500,1674,344,3275020
fd00::202:2:2:2,18,26,74,22572,1404,410,3285520
fd00::202:2:2:2,18,26,14,22644,784,734,3296090
fd00::202:2:2:2,18,26,24,22716,1564,368,3306590
fd00::202:2:2:2,18,26,34,22788,734,784,3317160
fd00::202:2:2:2,18,26,44,22860,1794,321,3327660
fd00::202:2:2:2,18,26,54,22932,3764,153,3338230
fd00::202:2:2:2,18,26,64,23004,974,591,3348730
fd00::202:2:2:2,18,26,74,23076,914,630,3359300
fd00::202:2:2:2,18,26,294,23148,994,579,3369800
fd00::202:2:2:2,18,26,24,23220,794,725,3381490
fd00::202:2:2:2,18,26,44,23304,814,825,3391010
fd00::202:2:2:2,18,26,54,23376,1524,377,3401650
fd00::202:2:2:2,18,26,64,23448,1114,517,3411940
fd00::202:2:2:2,18,26,74,23520,494,1165,3422440
fd00::202:2:2:2,18,26,14,23592,784,734,3433010
fd00::202:2:2:2,18,26,24,23664,794,725,3443510
fd00::202:2:2:2,18,26,34,23736,944,610,3454080
fd00::202:2:2:2,18,25,44,23808,2354,244,3464580
fd00::202:2:2:2,18,26,54,23880,1664,346,3475150
fd00::202:2:2:2,18,26,64,23952,2584,222,3485650
fd00::202:2:2:2,18,26,74,24024,704,818,3496150
fd00::202:2:2:2,18,26,14,24096,294,1959,3506720
fd00::202:2:2:2,18,26,94,24168,374,1540,3517220
fd00::202:2:2:2,18,26,34,24240,1364,422,3527790
fd00::202:2:2:2,18,26,45,24312,675,853,3538290
fd00::202:2:2:2,18,26,54,24384,404,1425,3548860
fd00::202:2:2:2,18,26,64,24456,2514,229,3559360
fd00::202:2:2:2,18,26,74,24528,704,818,3569860
fd00::202:2:2:2,18,26,24,24612,374,1796,3580920
fd00::202:2:2:2,18,26,34,24684,454,1268,3591000
fd00::203:3:3:3,36,52,0,60,1,480000,21070
fd00::203:3:3:3,18,26,114,132,184,3130,31360
fd00::203:3:3:3,18,26,124,204,194,2969,41580
fd00::203:3:3:3,18,26,134,276,204,2823,51870
fd00::203:3:3:3,18,26,214,348,564,1021,62160
fd00::203:3:3:3,18,26,154,420,224,2571,72380
fd00::203:3:3:3,18,26,164,492,1774,324,82670
fd00::203:3:3:3,18,26,314,564,384,1500,92890
fd00::203:3:3:3,18,26,184,636,254,2267,103180
fd00::203:3:3:3,18,26,194,708,264,2181,113470
fd00::203:3:3:3,18,26,204,780,344,1674,123690
fd00::203:3:3:3,18,26,567,852,707,814,133980
fd00::203:3:3:3,18,26,154,924,644,894,144270
fd00::203:3:3:3,18,26,164,996,1424,404,154630
fd00::203:3:3:3,18,26,454,1068,804,716,164780
fd00::203:3:3:3,18,26,254,1140,1584,363,175000
fd00::203:3:3:3,18,26,194,1212,684,842,185290
fd00::203:3:3:3,18,26,134,1284,274,2102,195580
fd00::203:3:3:3,18,26,354,1356,1264,455,205800
fd00::203:3:3:3,18,26,154,1428,1414,407,216230
fd00::203:3:3:3,18,26,304,1500,584,986,226380
fd00::203:3:3:3,18,26,314,1572,454,1268,236600
fd00::203:3:3:3,18,26,184,1644,1584,363,246890
fd00::203:3:3:3,18,26,194,1716,894,644,257110
fd00::203:3:3:3,18,26,204,1788,414,1391,267400
fd00::203:3:3:3,18,26,214,1860,774,744,277690
fd00::203:3:3:3,18,26,224,1932,994,579,287910
fd00::203:3:3:3,18,26,304,2004,1354,425,298200
fd00::203:3:3:3,18,26,174,2076,1854,310,308490
fd00::203:3:3:3,18,26,324,2148,3614,159,318710
fd00::203:3:3:3,18,26,194,2220,1454,396,329000
fd00::203:3:3:3,18,26,344,2292,554,1039,339220
fd00::203:3:3:3,18,26,214,2364,634,908,349510
fd00::203:3:3:3,18,26,154,2436,574,1003,359800
fd00::203:3:3:3,18,26,304,2508,724,795,370650
fd00::203:3:3:3,18,26,114,2592,674,997,380730
fd00::203:3:3:3,18,26,194,2664,754,763,391720
fd00::203:3:3:3,18,25,134,2736,2444,235,402710
fd00::203:3:3:3,18,26,214,2808,3434,167,413560
fd00::203:3:3:3,18,26,154,2880,504,1142,422100
fd00::203:3:3:3,18,26,164,2952,2544,226,432670
fd00::203:3:3:3,18,26,104,3024,1644,350,441910
fd00::203:3:3:3,18,26,254,3096,1024,562,452130
fd00::203:3:3:3,18,26,194,3168,824,699,462490
fd00::203:3:3:3,18,26,344,3240,2164,266,472710
fd00::203:3:3:3,18,26,564,3312,2594,222,482930
fd00::203:3:3:3,18,26,154,3384,2744,209,494760
fd00::203:3:3:3,18,26,164,3456,2264,254,503510
fd00::203:3:3:3,18,26,383,3528,3183,180,513800
fd00::203:3:3:3,18,26,254,3600,464,1241,524020
fd00::203:3:3:3,18,26,474,3672,1734,332,534240
fd00::203:3:3:3,18,25,134,3744,2304,250,544530
fd00::203:3:3:3,18,25,214,3816,354,1627,554820
fd00::203:3:3:3,18,25,224,3888,504,1142,565040
fd00::203:3:3:3,18,26,234,3960,2544,226,575330
fd00::203:3:3:3,18,26,314,4032,454,1268,585620
fd00::203:3:3:3,18,26,184,4104,534,1078,595840
fd00::203:3:3:3,18,26,194,4176,1594,361,606130
fd00::203:3:3:3,18,26,274,4248,694,829,616630
fd00::203:3:3:3,18,26,284,4320,424,1358,626640
fd00::203:3:3:3,18,26,154,4392,434,1327,636930
fd00::203:3:3:3,18,25,234,4464,1004,573,647150
fd00::203:3:3:3,18,25,174,4536,1014,568,657440
fd00::203:3:3:3,18,26,184,4608,1374,419,667730
fd00::203:3:3:3,18,26,264,4680,684,842,677950
fd00::203:3:3:3,18,25,204,4752,974,591,688240
fd00::203:3:3:3,18,26,214,4824,844,682,698460
fd00::203:3:3:3,18,26,154,4896,434,1327,708750
fd00::203:3:3:3,18,25,164,4968,864,666,719040
fd00::203:3:3:3,18,25,244,5040,2204,261,729260
